"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y","Z"
"1",52.0827582863285,19.0729968355438,9.36694496013265,15.9666435809472,7.72477509557232,6.55338581715124,3.54829657358316,2.9275934702227,13.4505009456544,6.41506923871905,1.68459741525437,9.24809894303148,48.4526976735992,17.8239661115155,402.732283104465,321.355023637623,99.6236318161279,33.2445761332234,247.959515407848,25.2601275201837
"2",81.5812213088091,25.5549487974938,19.0307630906629,19.8866012080641,11.4285343464729,9.2323702208415,6.27868549150844,1.84798786602385,22.7092617622364,4.55874439916848,1.4509968903937,7.5664452666359,43.0667447855393,15.994326956169,491.984924161893,393.572498787529,121.70167065295,49.052173959906,304.045898489736,28.6307225877224
"3",72.1663096289393,35.854907548098,13.977476656374,23.2422902670098,4.96005689883341,11.5149157826558,1.4469996244692,2.77630303570786,10.0717107380058,1.62946558359048,-0.239276418801393,8.0971493974779,37.3860300445592,13.2136258844223,582.841318666608,465.582950577798,145.24818344156,33.305868601164,374.290578643661,40.8507019552734
"4",84.4822858185947,24.2893881084114,21.0047085150587,20.3142414927194,11.7677738258306,9.83129494832184,2.10690753449078,3.71207645983954,21.4723717366284,10.7944312275703,4.04465929797389,4.59734015848647,40.4896680226308,18.0357185973039,508.690715583786,407.911115399486,125.590477296504,65.6141583367931,306.571132418699,26.5363847972559
"5",81.4348698118799,23.9450086889302,28.1226007129803,11.9919239345919,16.1035675177995,4.14246006245678,7.3505621352186,4.60037931953666,32.9992561330598,12.486300306733,4.98803784397437,7.89461386350343,53.2804923587806,21.0261014320383,571.354369718701,456.945882193905,142.440158669184,82.6985275655634,340.403183183279,27.7416454369835
"6",94.4504618998964,50.4920463375131,33.3458648723715,16.6350527531353,12.2691993240102,7.04550129358429,4.37242223025736,3.22027431528763,23.7570875995896,19.7539744352108,7.77172634765456,7.7567979636057,62.0179763533647,25.9684751879154,976.23744644183,781.937443982961,242.938233076617,107.715868180844,594.354538105186,55.8570039970414
"7",69.0432306584904,32.6050163437279,21.4554057834181,14.8288648785513,7.94199731788027,6.39073065070489,6.18525286768228,0.876266511149968,14.0981333894863,11.2698869886756,4.30848913195133,11.8953868223727,67.9581464181884,25.692081633818,656.270312352839,525.657671180267,162.152599832752,67.9893670760092,398.873360604274,38.3916181384114
"8",90.1631619524533,36.6803074061631,32.50182795402,14.4745781136503,11.894884665295,5.55296230359048,2.19699648817092,2.0504157507101,23.6423103874057,6.38171339085322,1.87593215570718,2.35449532692548,21.6220478334367,8.56780683257825,698.146230170566,558.712747332073,173.02956316555,80.4062055899451,426.14480956474,39.1770724846439
"9",96.8538639047172,31.4755836278719,30.1091285035023,19.2988528928872,13.2897203482873,8.62241255676613,3.289185067932,2.25873072623282,24.980990856434,6.85080595149472,1.9890866844081,8.13649736713994,45.530034374993,16.2456725104997,632.522010530825,505.507548255928,157.121087387565,76.2713977787882,386.341976301702,34.4357518060507
"10",69.7748361033653,13.8121277210382,17.9607605895438,16.5541557473398,8.93141311350186,7.14356894730133,3.39896567519256,1.85880971718126,17.0459959352136,10.4512008098719,3.64989143006235,10.8145327215554,63.3844993807012,24.811400569621,368.788090870571,295.56982643859,92.0789166097283,58.9399835833409,223.887237297965,16.9920173786618
"11",63.0269468386802,27.6692368914451,8.05079079666824,20.4110794118643,10.658875109623,9.90805936309648,1.59478727097794,2.98475000132594,20.102496189972,7.57545240519789,3.11179897668962,7.13601048314391,44.6203050880052,17.4567433427957,458.211053595168,367.944657286865,113.612180122756,32.9100765551606,291.579914002129,30.0589217252446
"12",81.1507502498229,35.3112567944238,25.1782943620247,18.4457906505347,6.94676849945869,8.06081046891347,-0.0887643003284757,1.39077485595402,12.8704926073871,12.9993557221394,5.22437647285644,10.4132288967002,66.4030633338239,26.0738132279816,661.388803886675,528.219500154527,163.914365897644,78.8025819366564,407.402233178897,35.9739875464155
"13",63.0840877648422,21.5668967605435,17.0107400372755,16.3922208070909,6.18153543535563,6.84629994775886,2.9309834790604,3.57610461115192,12.5995506511064,9.29652498408348,4.03320146740303,6.39864627410152,45.0911838782066,17.1750097306825,425.90009776179,340.854890611557,104.643615171547,55.1614594957981,257.899484005844,21.9164634687538
"14",97.8958319923997,26.5509037060268,33.4249585940087,19.4682360590662,8.77552555861564,9.58789888227981,4.3449741790966,3.13584829954925,17.6001586650682,8.6690867713174,3.70339471860252,6.58177241690188,48.4416217074097,19.9655104896073,630.464606286441,506.663916639681,156.784004883633,86.2263107514876,373.566806694531,31.8553384413676
"15",90.9322315332124,23.1640995276672,25.7322149587942,18.6813575605485,13.676798633749,8.73703185050168,5.78005754726416,3.81845039922352,26.096162301343,13.3434158257715,4.59091054828062,3.99001450402314,37.1927572120699,16.4893545555249,534.742386068929,427.676317670485,132.591061348598,80.7945204053107,315.287632806317,25.3659981197618
"16",73.6870545343196,23.3606795084826,24.1524512530814,14.8424080741427,8.76343998070247,5.87471462450207,0.506880899015603,2.62710044168273,19.3036885284273,11.380320959925,4.63091426616706,7.29598627093257,53.4426371624181,21.1075970690486,494.756640003578,395.471287892274,121.431236722885,73.8471669357235,294.864909993856,23.4069786474595
"17",60.2919630139842,12.9113373337953,17.0122613489204,12.9704014091988,8.51668517228799,4.40208660036541,4.79987116374787,2.45910986729196,16.1835939005997,9.38879716465864,2.39992634468318,1.99986906188597,17.1408775925573,8.5851887263505,338.364808666117,269.20346422838,83.1123067166743,55.014568727526,203.227758504124,15.094341238359
"18",94.6524584420541,33.5537193878276,32.0847474641407,16.5470814930169,13.1887570417415,7.14494087495626,1.17472361159013,4.98126530154948,25.8911153817184,11.1355402689106,4.51743040006422,7.8247359151912,48.9993647154292,19.2813400586444,722.056590117916,578.208032360994,179.679206247221,88.0654571522769,433.813274053236,38.9606160715344
"19",68.4977180479802,31.6801514207601,23.7467696648377,10.822479467558,9.01425526433072,3.70367343037547,1.42972827847559,2.60236739124782,18.4305723507946,19.3332775603453,7.69866412534796,11.6735203259315,78.2881634122992,31.2626085640927,645.742586564865,516.790657458238,160.057598787097,88.6134053242378,393.252160547102,32.4840702477842
"20",67.8507935934803,21.7190538645788,10.4598051168109,20.0288314830518,9.73225107773268,9.29400192528081,0.226573107935253,3.5371515686314,18.8708260790366,14.0780644247658,6.08897086576157,9.08721048219494,66.172540850992,25.9230926031949,431.038424878065,342.417697826423,106.860313858267,50.7210660349086,265.831330102418,23.5032227538313
"21",96.4948361188625,44.5082513067991,31.8032563337286,18.9811881492182,11.09706741267,8.56449550155152,5.07613805025645,2.96843006835646,23.1835124341758,8.64705965570889,3.57098085313749,7.48008698934967,49.7288147796099,18.9773836217914,822.129079444299,658.084285167978,204.58718900755,82.9706609024272,509.781838750247,48.9129488941694
"22",87.6362192220305,33.7363724222909,28.9547952138304,16.2523934748731,12.067756979724,6.89552758919126,2.41625944831716,5.14694731319269,24.1956848846321,7.87146412955132,2.05141493762156,7.62728019123035,43.9681608262473,16.3248419890084,657.981700630508,525.543047201008,162.823082969594,75.4746049371969,400.830066583998,36.524501331862
"23",99.8254723371241,35.3637564961301,33.0295447905502,22.0369735111,7.29133093289538,10.4776099412186,3.55209887326836,2.87619983094203,14.6822147219969,11.6749568603328,4.9499982882791,6.16477153121458,48.8644429608216,20.2546502512741,695.289040142874,555.847565918312,173.050310511092,90.5938970235934,427.179662423132,37.0964374446036
"24",103.881438053308,25.5730863822389,44.3428763113693,12.620381747428,10.9921372496487,4.49736328354293,5.54948144621455,3.53279160344571,22.731789612425,7.56997883164417,2.49747359623088,10.5395883254955,56.1486902757264,20.1382851877442,659.817603853716,527.367332392173,164.789326212441,106.877683264352,389.003980562595,30.4246813237165
"25",55.1196893197019,31.0782301490928,8.709198488495,19.0814562081767,5.40038975347058,8.54340050240812,3.30407089435368,3.06805518110992,11.4266670014424,12.2513258692467,4.33802831610687,9.75985450875605,59.016724795461,23.2132488547821,528.220697994276,423.129682567613,130.03878432656,43.1605834604364,329.026863292374,33.6387471462107
"26",62.8355445473178,7.47211851972679,6.1471992389009,22.9832208040287,9.07333876288242,11.0428234790538,5.50846789868911,2.5305547243283,19.0819560887177,7.82300094934259,2.53981821575544,5.91562869593013,39.1526525309148,16.1734416580466,265.484361527382,212.101841572093,65.3196810601204,30.3872900131312,150.882896315184,14.9137886896595
"27",69.3349980360578,31.4694825631351,19.5683011875133,17.6396104971646,5.32165406870545,7.95911208445832,2.18003393898767,2.16756517104948,11.3079465467707,7.63534525722864,3.07001846079014,4.99152252165384,36.4056944322158,14.1398096832575,644.340656569365,516.316940328242,159.643319283605,56.6351918603607,390.192946910634,39.926307609679
"28",98.4479014239815,30.0658483833987,31.5557531944823,22.185591158994,6.30206331208781,10.2536916056348,2.28759520418534,1.44498879353108,14.5737142291809,12.3380836865603,5.27699138014276,11.6991522857614,75.4870046765506,28.4508469391791,679.040954205542,541.022107692272,168.957041505449,90.077449739474,403.06422245387,34.757943136235
"29",93.3614577266496,41.8530822080281,36.8049964583575,19.570651375759,0.997939690208538,9.23157458323025,0.499681682730938,3.3034868029713,2.22359489855826,11.6490111443783,4.97372961593378,8.96749180332222,56.5195381599718,22.9648230733892,853.026660736678,681.972671660113,211.782609321681,98.4712423513437,516.240720648162,47.5556946063242
"30",96.5313890014803,24.7719893909632,22.5398413256982,25.3334107279216,11.0060315538684,12.8764699184719,6.26515817638387,2.90073848147307,22.7229450622439,13.0147234787668,4.43837058011624,5.24953604987892,41.8058356269651,18.4810090123759,512.919237910692,411.245756665815,127.210653944187,73.1350563297741,313.548388528853,25.8495699510153
"31",73.093358151337,25.4905538385914,19.7745704129661,17.001210194038,10.6238733568319,7.31889114719632,4.76147263346636,3.83543256098218,20.324522775571,9.38822902509281,4.1449670475921,7.78542956949093,50.7898037417213,19.9502095124611,508.546351275413,407.214413157162,126.175772869946,61.0775102000706,312.188809814004,27.5825270260949
"32",53.0354976767082,15.0040058263615,3.92927439530995,18.4394328496911,9.60596876894101,8.70729523675904,1.75456850085218,3.1485292549649,18.5619286766824,10.841992910129,3.90098385090131,12.8186409504226,71.7301381097562,28.2684565081985,293.75306571376,234.186216614494,72.5189463135466,32.4463443573499,184.228247890556,16.5126399574553
"33",109.55307703351,30.7659480992254,34.7106734705232,22.2411453430802,12.1266992588562,10.8110571374899,1.08473575096468,3.94680692217436,23.1272164828939,10.8032275391125,4.64934261194329,8.08215290685881,55.4692133957119,22.6858133383866,705.30867844913,564.288786001742,174.335102446024,94.0261867980146,419.770598479839,35.490011019675
"34",68.5191876444324,10.0541001675244,25.9552278017845,9.57834418560643,10.6918639975955,2.20866379930756,3.89689640889357,1.39069755068889,23.178957754874,0.183352119012632,0.0477445678537136,8.16554292554335,35.8383779759221,11.7806598343506,349.637533099993,279.304984246466,86.8038556549951,55.6771660350992,198.996645809718,16.3157837515979
"35",79.0410855597613,24.6072294401603,16.9360195572029,20.1204767322338,12.9274585872097,9.49316958855297,3.59192593855584,4.09928134429071,24.5180926379367,5.09839762804215,1.52425042685126,3.03706539634854,22.5896604910079,7.28494405918871,474.755308464578,380.330411287122,116.581299111133,46.4126583274506,292.260496374872,28.2419003734797
"36",88.6343893549387,31.8661323230981,24.0096243878345,19.7506110762274,13.7177754505977,8.59283396372409,4.74986921061132,2.70665317793504,29.0801235964728,0.976420655830438,-1.20663247686637,8.08367444569288,28.0468421623312,9.67251153980931,573.710217607409,460.230740196372,141.812281481975,51.7460088711275,358.295247421868,34.8921245451733
"37",82.8695910678009,32.8400383559344,26.981560516942,16.2295188683986,10.9134413518239,6.75833975105756,4.29823915167154,4.05158160589216,21.4688128742595,3.55291288152624,0.0867668573952587,6.63254614273772,30.8934390918166,10.1586036406912,599.572434699326,480.560789334885,147.247931434261,63.3530581606439,367.305994890229,34.2384123955688
"38",85.4068456931513,29.4160582587718,26.7829793695507,18.3659331569688,9.51625002344947,8.18540212173243,3.56080789186894,3.42706416513423,17.8939416753846,16.7710499141501,6.15219088512907,10.6212406090557,71.9613603291394,30.8758594234079,666.846735075652,532.840909665071,164.712108172353,88.678020407611,395.943713299109,34.1253758664332
"39",92.8325415817555,41.9207394163287,27.6754808369328,19.1257860388752,12.2772084827541,9.04701259470284,7.05324190044475,2.37704265094416,26.719579771144,5.4828579669427,0.791144622560465,10.0860405225145,45.5875876880954,16.7847329907762,760.95204340756,609.426493505999,189.229578607059,68.723248508033,468.955270229907,46.9155539347551
"40",64.9273886508735,39.2722820545871,7.00821509567268,22.0685481309212,9.84571877987793,10.6567689105961,3.41503035931883,3.93489175875104,19.2620625920578,13.0424152279635,5.15433896479976,10.2952797796802,64.2905465501497,24.8244106771158,621.870445555921,497.039353508573,154.316386774484,42.3585733114592,393.466500537626,41.7165486901389
"41",85.2972060612649,30.4963726042904,25.1813190481757,18.4438405992949,10.2272712739738,8.2783816383059,6.90316537988322,1.42125024214437,20.774757785624,13.592500921655,5.98979941658398,9.48713113939844,66.2655652800487,26.184678349392,672.451760186928,537.538565525333,166.393440162152,79.9239108683527,403.073400888894,37.1444656139499
"42",63.651539315603,24.1609383152895,13.0652635560931,17.6038916815863,8.92680525221058,7.84109255482656,3.83386668539265,2.93136170491728,18.0262092578615,12.1692338939278,4.65541569775282,6.65277653874732,50.5595652234663,21.7905839838326,476.11517135809,379.884752979634,116.861297527687,51.8495466970517,287.293868858647,27.4692880185016
"43",62.4462192699327,14.461992013111,14.0789142302082,15.7943755305021,9.39323468084598,6.52856307227724,0.0344468552068582,4.74286326136451,18.6360323447756,9.87805442710015,3.75252564720438,8.79840068212865,54.3033899737045,21.3808973985054,371.4776979684,295.631008464398,90.8548931416524,48.9856931078475,215.595175386032,18.0294780036415
"44",105.508109866502,33.2023383308104,35.3974656416977,20.6024943891457,12.580794915617,9.71805011787461,3.43381032142776,4.17037327941772,24.1887522127151,10.9506320639232,4.2942891925537,9.34780645133966,60.3549080342608,22.8574029889714,658.871095400699,526.826139218529,163.244577600957,95.4094342780604,399.706450636439,32.6492025118301
"45",73.8647849147112,33.672844636897,21.4718266290936,13.005169972033,15.1488195223748,4.5980882732236,3.98474318748686,4.77732615163815,30.9887319948359,4.70389950575971,1.27207079210492,9.4499602960935,49.1194599867145,17.0936544553047,617.959227662539,494.525148911531,153.790357600144,53.7384197929941,382.183014910989,39.1097234755879
"46",67.9408206138108,25.6447396660562,24.1298629550312,12.6054010189208,6.43199654683532,4.62290776636092,5.01149989287262,1.51668981786934,13.7834159052682,10.5710443084618,3.20182216791462,8.18062708860536,48.166355512915,17.1719783430256,562.231018181941,448.915937615703,139.896653899767,71.916523802782,344.957814435105,30.1642420619347
"47",85.5421082892313,35.3222477612799,20.3490780522195,22.4355502140548,9.05823663805927,10.5091267143573,2.28984638529283,2.12147877240044,18.5138231800444,12.2711454678863,5.41965612272412,12.9117756974388,76.974019905644,29.6818801114803,689.477344881975,554.530307148106,170.723093345533,67.8056306857131,419.552401572498,40.9627110545581
"48",92.1519809415931,29.2906985021412,31.4979654813445,16.5230628315698,12.1378766532703,7.17642253676256,4.58614755577035,3.08893075206609,23.8904711299529,15.8112084163936,6.84204057134705,14.11725064185,87.3238553775591,33.275026092227,638.335191804574,509.580348267718,158.161501478861,96.7678602652772,379.624275457703,30.2842911246684
"49",76.0258754986517,11.2087192635278,20.6565063672814,16.4548430147781,12.1713961775209,6.64378961500346,5.12634780667804,3.11806216902907,25.4188025330758,7.17492729929054,2.06338857715806,9.07935285657033,47.495258247954,18.561026870075,351.219765876893,280.815374956561,86.5672628078715,57.6844059388882,200.973706795162,15.0602931696023
"50",77.3155797780542,31.9885333355593,19.4520852542442,18.5918351827101,11.270713592276,8.64953864966962,4.465131342871,2.38588633558086,22.7313900191073,11.4790035658138,3.63452523089138,11.9614746977661,64.8391153633747,25.7547592540878,618.982742637309,496.62613477166,152.840174808805,63.3090193297961,379.928556288906,36.5446384532326
"51",75.1461410215445,28.295851040676,20.2568051044434,17.6542264248092,8.1772424283341,7.61666815686714,3.37382400532092,2.61731000321694,16.1998541211975,11.5909055147575,3.96293336967427,3.68112505985116,37.4427449711736,16.4520149312778,610.251774164235,488.862397796934,151.299247674428,64.5818396886502,371.216400971208,35.1633859709312
"52",55.1270703740181,27.7508432877226,9.02089888941586,15.5195879329953,11.0047305590954,6.66545413889427,4.08318181866796,3.22717452887754,23.14289430713,8.29427497426719,2.30260792629507,6.2388422013302,39.2476293817947,16.1695575646444,463.708812552555,370.722538935834,114.466823568019,36.7725968724219,291.833133336946,29.3700753204391
"53",74.2868759357319,27.918073066386,11.0395340037095,23.3268918211469,10.2167025987558,11.1028309317866,5.58649340125272,3.7912444085142,21.6968415506734,1.82532607784406,-0.41867831055098,5.9415086524612,24.3871077936685,8.5653831956013,436.914111388978,350.244611374543,108.176758318997,27.0412763865116,280.62315325238,30.0791899346907
"54",63.7193230547293,25.5676029303009,10.9648631995748,19.8000152522696,7.01513378475078,9.35767691335283,2.63382022269969,2.13470270225924,14.8324898457752,5.05120605891329,0.532060208606941,7.68281101078362,35.7245893228164,14.283253218787,462.916593093584,368.978978785892,115.010664485603,33.7661908509581,286.208961321148,30.3652529746367
"55",87.5901112643877,35.3411224934472,34.6391293240985,13.7584924993416,9.14427387721812,5.00988022633503,3.60744745762916,1.33061557660159,19.54704122857,10.4850885919095,3.23377196216486,9.36074804740004,55.1635562074505,23.4122596154354,712.48687118713,570.761947069627,176.807064618057,91.7043632850764,433.131919337801,37.383889385314
"56",66.4688445557725,10.6672375404122,16.881763883119,16.9156448386951,6.33486920799768,7.41613044273547,1.08481309268724,2.83019434687933,13.4373453817268,3.2871648626348,0.66267352196696,6.84405280259739,33.7897707031527,12.2119647183406,260.290922641395,207.466891296855,64.3896894358629,42.6589263229182,160.746851509406,11.3232087896704
"57",76.3698535893454,35.9361661122468,17.5373198039015,17.9911692200606,14.7405934651847,8.12686755813857,6.49401288514834,2.56083490764023,28.00515281314,8.21562084716461,2.17701913557314,11.6584694437193,61.7317505268813,23.7715380064983,555.598635196575,443.321431758741,137.11627531724,52.9554560904543,356.296249529906,33.3570943549782
"58",67.4297656340668,27.533282225081,21.8356571555845,14.6177400342913,6.94672567532032,5.60796372796794,3.39383297470179,4.29738910078326,13.5117998184296,12.3420404255353,4.05354712625448,10.1446748958724,61.6554729300921,23.672183699524,577.19917701175,461.628644442343,142.054157283701,71.1826827849474,346.810857902936,30.9298458982892
"59",83.4473254881543,36.6473251234228,18.400827264904,22.7981889540115,10.0004484005854,11.0028737123712,3.16597124206993,4.21695437700716,18.9192000626918,19.5840432526228,6.80136969625268,8.91227878889908,67.6362628924404,29.2639360647385,672.125163699129,539.238359987001,167.326416385412,77.5693572510368,415.491257271585,37.6810314892739
"60",56.3307973048933,6.76869501278036,9.2125527687483,17.9637764389739,7.43054470583808,8.25732415255669,2.31831838136795,2.31047414053417,13.870249990723,1.43775122263042,-0.464479341292487,3.86072528843081,18.96984277267,7.26083721727315,194.528588551288,153.686689212025,47.4008920797899,24.1452318835152,117.01796423065,9.72801340569241
"61",79.938381116912,34.6658344605421,22.4872088972679,19.0229696587554,8.69257028641105,8.90864324522648,3.48059442014233,2.66457262708149,17.4070918050216,8.05013697040696,1.88278141860146,6.40517442303733,39.5460822286922,16.6091175621943,625.903083412808,501.315356600054,155.144052120702,63.2563409605768,386.912009085346,37.057038164593
"62",79.2916782652189,21.4521249701708,15.3454916336853,20.5311706329092,13.9439949081678,9.93031124108925,4.2305497710391,2.72657177515526,27.1805727640161,11.1734268139183,3.32237566349513,8.53442393286889,52.680887069605,20.5459179530993,430.771498877033,344.394508477704,106.076292020102,55.5218251655343,261.202415308272,22.3678167393101
"63",67.0920113173569,32.0771721014179,14.1843361720099,18.6744286777628,8.88375973698229,8.63484124430645,4.46332415396063,3.59130671455281,16.2309246818901,9.24920122655465,3.37223967586311,5.6102296996524,42.3815117652749,17.6246629207485,566.000959482648,453.440488559144,139.793886564051,49.0554921331721,350.228852413868,35.1763418712619
"64",76.8154316941244,25.787833427105,18.6080477474247,20.1579252509008,8.1490125918148,9.27965133665762,2.72066089995306,3.42852012718738,16.3634960598354,6.96563360195086,0.971243494573297,3.3457208552985,19.8096869258727,6.91374619738139,516.562870518333,411.367806827828,128.631866159661,52.7787122581753,317.947134746807,30.7645145566536
"65",88.9411916184807,36.3271349795553,25.0243887049184,19.1882676836201,12.6736201987118,9.02843195885994,4.07218154770118,3.9375938633815,25.0186074763143,11.0873950294015,3.62605627118735,8.05882561585682,49.5309848815878,18.8847336219313,659.008085279324,526.014807301541,163.733054759229,74.4297732483234,406.354327210396,36.8383141955429
"66",85.1638651358518,31.1708193851083,32.7898251355083,15.283317502111,6.53244002038723,6.22341979604176,5.27085976854279,1.36970583251956,12.6033753702108,1.72575610609515,-0.842227641564818,5.23245810381728,21.1237274161337,8.33905862797194,616.475597175759,494.965605989235,152.44273308875,70.414627046022,375.061410537909,34.2908735059468
"67",80.9600461924587,33.1835776543554,25.5456534692619,15.2741936752871,10.7855595494704,6.3486271040991,3.66641667117612,3.68017247471688,22.3515971390695,14.8205779647995,6.36395960353496,7.93544975555938,60.8753234177559,25.2715679342186,679.721358333178,543.776612266407,168.67007392974,83.0511010046231,413.233059698166,36.7889728315672
"68",100.696518917997,43.5003311803394,36.4542338735534,19.4673374736697,7.91367187884215,8.85853612631727,4.72585965858939,4.71070330689863,13.6589689814057,11.1413424393379,3.85801051247376,9.24799703164126,58.7527588790561,22.9778533588091,835.867269871641,666.92049981778,207.836492215675,97.3097446094008,508.976068390961,46.9494370379817
"69",75.6206531344523,27.1312449504738,23.8344524884583,15.4544709228581,10.595698173115,6.14023575815784,0.251474631204119,1.99095464908094,20.8079936954248,11.7520521402991,4.50092595006494,6.24477668534015,47.5762295033939,18.8443289215742,582.116369695456,467.427315085999,144.676706479919,72.8264097727179,356.456935991437,30.3406214020992
"70",83.1777043595852,44.0153685217666,24.4530276859427,18.7719815919248,7.49990481460718,8.50404611744756,1.2835473499017,3.30698038503975,13.4299826034573,13.9211160907734,4.43228971309161,10.7888916591427,65.3611093782318,25.7141593955763,820.942491737941,658.035214047154,204.017652654607,78.8171786295275,505.34110541007,49.2910614435434
