"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"1",73.7958594400926,6.18289756965266,11.2218262432214,22.5621238422516,12.5538889270738,11.1945999436215,3.59815571055119,4.93159631217698,25.9143750133794,11.7566113709055,4.639855948562,7.46109215306339,50.0700071832504,20.5141946395827,135.888441893625,106.201773572533,32.3020283570752,47.9218831027753,85.270022337181
"2",69.7180253423519,5.30419011917632,7.71583606976569,19.808313882166,17.2697436886374,9.52163502077819,7.68695516695768,4.59004819558373,33.4825819278136,2.35223513103103,-0.0887765769738982,4.72003036755037,23.5138468820328,10.4577044081005,65.2964903715657,52.9330946994273,15.8868194179805,21.8004450508242,51.1113973124036
"3",60.5576456400802,6.53246043240447,10.1706117880654,21.6347012579416,3.85840583652816,10.4466413827052,1.75425031077121,3.17843213346414,7.50739827117074,9.31441923417085,3.45134717873004,10.6585411045776,59.8979592538583,21.3709513860132,115.224999613618,93.5718679150431,27.3534736113777,41.2821403494916,76.9201489182233
"4",57.6817582866088,7.32490979760025,13.075876115335,13.8007156158663,11.1161166378392,4.92193416603467,3.11595313279077,4.2563753401033,21.6450300409895,8.3199997079946,2.57483164862943,9.45869536153797,54.2043547332286,19.9773214394213,133.338153982937,106.290887256684,32.7049955645328,45.6817904852747,86.2212845884189
"5",46.2074166719241,5.82928717801594,10.3202050570376,12.0181341195946,6.96255098209783,3.86243491410392,3.07304085893311,3.56483437102595,12.3227260182536,6.24535721165828,0.920948742515008,12.8456023306106,58.1686674524169,20.7194715928228,102.359806724289,82.9474713763962,24.1497306595061,34.71226981243,66.9804725755316
"6",62.1555337734428,5.89235492411463,8.79176197403507,18.9380468011172,11.826460432139,8.44667285216491,2.16447278345524,4.72141348444992,22.9065310821552,15.8420147237224,5.81081449700903,8.87144887911158,65.3029326783077,25.9135300172854,154.12521010388,122.302786626345,37.2943900199403,51.2085091788233,96.3808556077837
"7",57.3478180403803,4.38521193772822,4.9531662173872,20.1272882686624,11.0605827657551,9.24864272595531,1.70701813868715,2.34031536768811,22.4945841366151,4.43003336229619,1.00706186620003,6.87587353120233,34.8181404564303,10.5645678150284,57.8697386166702,46.4913713320297,13.7348505841437,21.5014810843017,45.730480115881
"8",60.4334601500217,5.23315334469307,10.6778812853193,17.7914877021896,9.43420901076063,7.78687570757331,2.91519059643985,3.58122149999712,18.9348903570755,0.559912804196376,-0.685327888311298,7.92615899279662,32.1813522670554,10.7878439420211,81.0041597605196,63.611952112361,18.5411103362004,24.1082815775387,51.2348635117655
"9",51.7063840238411,6.42850707513052,12.0869165230784,14.1517746367068,5.88527503565215,5.70337064430857,3.8353202931345,1.89339772931901,10.4599163996265,11.6329573010613,4.25301128018077,7.90400988904328,53.666615286312,19.9354640785315,145.969652392983,118.658528327185,35.5067688195403,49.3064667579968,96.703479298334
"10",60.7803562429942,7.10816155953444,13.1379223904396,15.8267243328849,10.6240002628787,7.00198696444051,1.54944552909751,3.46691413245029,20.8000154851781,18.2075275396606,7.38875792235471,10.4459788211439,74.3587838774337,29.4621642544525,188.302265684932,151.216149093635,45.6627390281735,64.4543841565693,114.58448381416
"11",59.0425072823798,6.38185784288275,11.8530183264385,16.3124125024877,8.31763222641774,7.2593262855354,3.04429950102458,2.75084978481966,16.7262402498154,11.3461636112355,3.77616394281919,7.15657665492066,51.4932778523382,21.0890782090099,132.232502742867,106.808369205356,31.9322730009887,47.4458982040817,85.707588585304
"12",54.77845144831,5.5018073736172,7.20282176459573,18.3879418625017,7.22781428822155,8.75026981866346,2.52038930484902,3.76663649596837,14.9624457323257,7.65744904066014,2.93254655905761,4.41375565700203,32.6852069118822,13.4690017385083,90.3642060776425,72.058327535006,21.9615858937691,31.2181524591356,66.7349220751113
"13",69.2438558143136,5.00614521712516,8.1972918414707,22.7432274642914,10.3757420251473,11.056294301528,4.86843582211035,2.49050923027122,22.2420649114501,14.3395530607713,6.51199950167935,9.29161467466122,67.9694364494645,27.278455594651,141.877503722184,115.669778902727,34.396746831976,46.820286228937,88.5449211560835
"14",73.2988155294095,6.74096514069973,10.5848828835238,21.3500506276015,15.2014479961531,10.2392086790245,5.48132953002153,3.22823558266084,30.9340329225484,0.693045269195183,-0.523924163180062,6.71252434638857,27.8121812710692,7.90776114156131,72.6659508560167,56.3762516537546,17.5606085598819,24.2919790653691,59.9149968091619
"15",84.276292545555,7.03484892439933,11.7222269789767,26.6159485507469,12.4392377321076,13.673920692495,7.47988589393291,2.79469830507928,23.3854253066847,8.03613222323406,2.00876405679406,10.3611612113972,53.6902481850606,19.9263044727035,126.207199449111,100.474911547902,29.0176368329479,40.8627929291253,86.3658884224144
"16",55.8543423491876,5.8197296242754,11.8948931567215,13.2485458299827,12.4015717858113,4.98612166035705,4.74994793797643,3.24925875124173,23.7560644651522,10.8908481858713,4.15456329159556,9.31758968708002,57.3854752682021,20.6935370946097,143.68376298636,114.596986567181,33.8832507587904,46.7597271554732,89.04674259206
