"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"1",63.7196885117082,13.8332503531693,5.63889162705341,22.3221708351267,9.70790998586735,11.3578370577966,4.11157972670509,3.78459468101145,20.9848534487326,14.1328498576491,4.83527494270022,9.11992572347484,62.4018654518946,24.7450137517277,123.923316357712,99.3519796333226,29.7831158248378,41.5671567990882,95.2592919576955
"2",58.5934033023614,17.3690555761905,8.6450286961763,17.4336417568203,10.3724665166337,7.61990692535978,5.73731402452915,3.04363431124633,21.2080223947029,14.8047638807643,5.77756105574056,8.14442893233132,59.7383307374286,23.4484826093322,142.244749405831,113.419845083984,34.7999511666917,48.2176033779406,114.665784931499
"3",54.4610010251311,17.2893220747375,11.003410084358,13.9321795711423,10.4840894717885,5.182330267129,3.75146766109883,2.86031475777771,19.1588643715206,7.91928610930241,2.4858796581726,9.75623088216746,53.5827893027524,21.7674324401696,114.584641537223,91.2313573712383,27.0880005107414,40.1824629104212,97.475575791988
"4",63.5517983637727,20.1945177984758,11.0108449162756,17.3620763389298,11.3862623918469,7.63733123124666,5.65643607228362,3.59985001419371,22.9358654819552,10.0931050683817,2.11664577297113,6.85571840600166,37.604499713189,15.0436192428259,125.071656884525,100.675361837052,30.7272433697901,44.218164652648,109.943914542299
"5",54.93069410216,10.7818538903643,6.80925417252445,17.130418293052,8.79441238386852,7.45339327633801,2.5953292158403,3.33306700170217,17.6299858288914,9.04890488016697,3.29764609526388,3.99104955363645,36.0411211941538,16.5713091500035,93.2401194152164,74.0993982418582,22.4392491477341,34.0914539676901,76.4828648553905
"6",63.7484723941305,24.1326868185633,12.8846691163131,19.8427749392604,6.73188546258919,9.12057665435816,5.49337831835602,2.90951461202547,12.6869971095585,14.8105037698519,5.82502389445123,10.783465626497,70.0788183378617,28.0081162776606,164.130283028018,130.737440108002,39.6378446229204,57.5208800065293,133.828470591964
"7",66.9196529391632,19.6103874609059,12.4165629615263,19.4976290650205,10.0052053362879,9.39715180888809,0.205046494990989,2.93832103853857,21.0001519797182,5.87598074365603,1.47531665455105,5.57196814257158,30.0362184697563,11.832566127367,116.866578350891,92.8316729993006,28.5164566169474,38.5491597542091,101.844769052813
"8",60.9264064634737,15.9923088114903,10.8345716173726,17.351403794068,8.70723224165539,7.45481941183811,2.8511783298005,4.243886325534,17.3863387871579,6.0365173558298,1.85603261843287,9.38726064983738,44.6457436207261,16.7982638608639,116.872174384693,94.4104505869419,27.5934468110223,36.9741151003142,99.8368586669915
"9",38.0363892798999,16.3529966442154,10.4570400768701,7.94138404141598,7.06873289988877,1.34486165586968,0.647387896791198,3.12623330153206,15.4549119617309,12.7112511993658,4.65013806738295,5.44665704161895,46.8065546823883,18.665380142489,140.477767894009,112.596232105312,34.3120273152834,49.0513371849094,113.629476094693
"10",57.1145389642947,18.9577361960297,11.6901623617252,15.7521327191536,8.17872709955742,6.64762364107411,5.56658002306373,0.465533070148291,17.2745785407439,5.13446761683137,1.66859284075786,10.5498696747606,54.6730948307862,21.6315930927415,110.093607152131,88.0166069081534,26.0401825823005,36.1662948228415,98.0988025968506
"11",62.0109920566251,18.782958715129,12.0407014479432,17.862255921173,6.63802609217925,7.8576833488107,2.9497114879978,2.67498617418973,13.4782527005401,11.2748994543347,4.00385719609115,7.3563816734501,50.2507905860198,21.1182698895781,143.176252275201,115.24721825973,34.8933577404644,49.1474551760357,117.173704380098
"12",87.8128113211331,14.6478795186875,8.3237680885341,30.5238705336829,13.6937646997651,16.4656755298491,5.22904040953249,3.98582452412627,27.9909230375625,8.11569272235436,2.88554990264537,9.89172258635206,57.9932418145319,20.1044703825539,104.199762313685,81.9925478216662,24.8099100980911,35.8284907663056,90.5215813299463
"13",61.68594130238,23.7314108673735,13.4868950387182,17.2126559569693,8.0497996576361,7.36596438036045,0.497259591592863,2.68018564639615,15.8719010210396,13.6166948248165,5.27577593544299,6.54258053291959,47.7601861418251,19.8204505599765,168.928254895724,135.448500186211,40.5501370806496,56.2260854904038,134.43137995694
"14",80.9524999615117,16.2680121770947,7.56762523913228,31.6204640978573,6.99474444510535,17.1185627603138,3.74764047150208,1.67179997215546,14.8259821550817,4.27463711019387,0.475193000081249,4.7863375085819,24.2741610398148,9.71908010362397,81.321681139205,64.8505897954671,18.7770084607068,24.8593216493993,79.9434880699474
"15",66.348118902356,11.6665964983801,7.53106175784772,22.5770279498666,9.12073311885873,10.6968337158115,6.57658619049353,3.51371877309779,17.8865778849129,13.6000127606862,4.15026103452665,5.19569611446347,41.7167955192665,16.5859020029967,129.041788886194,103.835685143374,31.0937934331571,44.1026495671309,92.4850488318503
