"PMB","INT","DISC","KINK","MVS","FIO2","APL","ANES","SHNT","PAP","TPR","VMCH","VTUB","PRSS","VLNG","VALV","MINV","ACO2","PVS","SAO2","ECO2","CCHL"
10.2695543598241,2.36799125880319,-0.626655511292045,-1.15570761332124,0.0166398276881323,-1.1158088316697,-0.945991244106197,-0.901228572963684,4.0198662967831,41.6335493630007,-2.2075028761584,-0.103095522594427,-0.472004653750909,-11.4018266268331,-12.0044630192855,-59.409829794533,-5.72156856225377,-595.053960916178,121.145968492404,63.4598679015902,-4832.37909247443,-4516.23530766386
9.33171130250553,2.51685967227104,-1.33414556067758,-1.48461226869721,0.328714293783523,-1.12930001185922,-0.250727700564091,-0.667901568791714,5.55563985025249,38.0467692012701,0.247464764829217,-1.71355269988595,3.76309839599238,-11.8785017593207,-12.2975043844411,-60.7093297327395,-5.51491232122323,-607.358465980519,123.703178154352,66.2523067121212,-4932.55818655638,-4595.29334986287
9.58229878109241,2.38259874780346,-0.432965554882057,-1.559901184896,-0.104193684128021,-0.82743652592327,-1.12821395190322,-0.879826875090959,4.81264390322062,38.7504384820539,-1.84016267786769,0.951459938542414,-3.35406668638894,-14.5815108663589,-14.6956869924735,-76.1260218905692,-8.19188613266115,-761.649971846022,157.392192988487,83.012365042108,-6181.48407140886,-5769.57868362573
10.2677642411638,2.2981431390871,-1.15742241686537,-0.759559693581494,-0.0525804252951207,-1.09639198696215,-2.26369402463358,-0.749866464553791,3.29845211000192,40.8906537168729,-4.8684170778323,0.272566706611679,-2.76539133061638,-11.1084872357738,-11.0543840852209,-53.8256160285986,-3.04640386297375,-537.356550065059,110.457409345177,57.3342492581977,-4365.37204669885,-4086.93384506006
9.67567153223706,2.62009834189801,-0.899659134326984,-1.71284106955209,-0.0587523619672421,-1.13041240099274,-1.88432676031446,-0.872413425027058,6.07669881767114,38.6120392787818,-4.05593713777791,1.29919738286751,-5.35703583471258,-16.7764900950018,-16.5507275559393,-85.0146684951124,-9.30942649888675,-849.593984177138,175.211179225794,92.5231545888933,-6895.88409679342,-6441.50266159782
9.54665257900739,2.5550079264683,-0.78771361304064,-1.2991280630712,-0.433900761211775,-1.01216611919425,-1.55875647341689,-1.18999166130326,5.3701734023939,38.1038643597219,-2.32493096031123,2.18433234881617,-8.90488657500819,-16.2963643365461,-16.6437688347749,-86.7737779198978,-10.2646666385937,-867.819418640289,179.325739683944,93.838973974376,-7042.22206286041,-6577.35378445812
9.56113380194701,1.96500176467754,-1.28961089101845,-2.09250226383369,0.288498128950396,-1.02973311478612,-1.08883621310634,-0.705959525715135,2.22848465531233,38.1036416757757,-2.46137805740198,-0.641000586359623,1.02467995994382,-13.4255597762403,-14.3092003566317,-75.8272176429541,-9.26250489626262,-757.893780837932,156.918153388547,80.1864920609602,-6148.69334180887,-5751.58728100438
9.75762726978106,2.56936648504056,-1.05074304040577,-1.44771909958685,-0.0310940268643938,-1.01928838137469,-1.89382287995663,-1.04190793757813,5.6343183341077,39.2466228944265,-3.21868842358217,-0.202069457919684,-0.451184807962629,-13.1894869548476,-13.7434698825605,-68.8301054308487,-5.87905677604187,-688.419848553095,142.060127136184,75.7815891391608,-5589.84851910862,-5216.76211894151
10.563454089119,2.34491574971391,-0.704149951139244,-1.19677529713011,0.0653568087476084,-1.13947622530659,-0.379818446289853,-0.93948598415564,3.66191887663757,42.3928106202219,-0.729304119998992,-0.846858971208957,1.58756768931519,-10.6909346269721,-11.2944952016183,-55.4036702838516,-4.1867379862075,-553.869573826342,113.008189094535,58.3856574804454,-4498.72003345542,-4202.86623920983
9.47006357585103,2.40179565751597,-1.10670914528369,-1.12030258777427,0.156419875739212,-0.92007831167858,-1.23412395193281,-0.806931215420866,5.10700593924236,38.577519570053,-2.16793613938299,-1.39582642965385,3.5495382490793,-10.5771170585648,-10.1635999924004,-47.9636500188944,-3.05553722510635,-480.04715911746,98.9132696006,53.1481732256822,-3901.18495795082,-3636.40540643339
9.86626616554708,2.72008044930427,-0.793498064358483,-1.32175248068303,0.385239319556564,-1.04354836781112,-1.20364234661215,-1.01524474843776,6.52072020116337,39.2476989514482,-1.57112723782022,-3.28580383069442,10.634795502752,-9.80911076427285,-8.98320601878373,-38.9417123141273,-0.970352665202157,-389.620709981311,80.1053508325213,44.8163367836558,-3170.87862892317,-2945.31641377708
9.42934137124286,2.38677417328673,-0.713515007293789,-1.04826429791258,0.0476860280187994,-1.14249601618967,-2.06795668376743,-0.860356104404857,4.82973705490138,38.9872606063865,-4.68320045248279,0.354605423205842,-2.31735552778734,-13.0534327122475,-12.4665015100552,-62.0823490442965,-4.97108207297031,-621.248818901969,128.550292943548,68.0947107755114,-5045.2089632752,-4713.75867450602
9.56449119439026,2.53173264153557,-0.79761351523705,-0.985930516060229,-0.203166118300539,-1.12805446426477,-0.720371789032802,-0.71324368071945,5.54723479710567,38.5441431010484,-1.68587103806916,1.45426908452987,-6.47466453233528,-14.1595397665951,-14.140401987925,-71.178728945206,-6.41200623132029,-710.863247316676,145.080612274458,76.818031055445,-5771.49649403819,-5386.64441506148
9.45877820251385,2.57901472512773,-0.88084500949072,-1.41532261042035,-0.0307848439491369,-1.00034078461679,-1.30590116977755,-1.03919913788904,6.01779396162446,37.0683087217519,-2.80298893970983,-1.3757512304689,4.35054870851304,-11.5448532879151,-11.8408569837601,-57.4177595933905,-3.97768026834992,-573.780718460264,118.463206664826,64.4751197031584,-4660.94570135016,-4343.85989862217
9.64505109112029,2.23891285721473,-0.941350936018168,-2.05227257567342,0.00500094876734325,-1.15952586659316,-1.02348212225574,-0.859567644413605,3.55947444716518,39.2520474134878,-2.41343285214707,-0.487271193619487,0.648618976348525,-15.0001989476136,-14.5406656965473,-75.6384170937246,-7.67182358043366,-756.769452747465,154.023681546347,79.7839012839122,-6141.24937734138,-5744.29008960079
9.46133487548231,2.12374589759361,-1.16224806973295,-1.43166795907975,-0.133844818990228,-0.841641915383291,-1.61956490240493,-1.01581226596722,3.47070422187385,37.7604990734657,-3.2261111933705,0.799132197290469,-4.16976747036436,-13.8462131511936,-13.7136607215702,-71.1596610936896,-8.68369810645661,-711.594204616618,145.761090169565,75.0338036579371,-5775.07278589189,-5405.55984918588
9.4981267343668,2.68063785667011,-0.574839690894907,-1.34406800680899,-0.314510550874936,-0.801223626022419,-1.48954898984813,-0.954626928452088,6.712668936581,38.3332908782542,-2.77104392692955,1.60279378279457,-6.75561259627137,-16.5607506385322,-15.8851209647177,-80.7673214042085,-7.74636837143462,-807.960828618709,166.873670118531,88.5260689159229,-6558.90760813802,-6120.75368045915
9.90302552460223,2.26779276777586,-0.469230344786763,-1.61322186556615,0.0194860097647207,-1.03777242155494,-1.26333954344749,-0.877528989125504,3.72242941827399,39.1040468621177,-3.02180882530922,1.34302954627058,-4.77629467156549,-15.1241987593733,-14.8396440553561,-77.3015497664476,-9.33518821190694,-772.979129003277,158.123673854434,82.2583424954014,-6272.9352234545,-5866.2943938548
9.60960288999979,2.54340313104171,-0.822809480623424,-1.64292200248798,0.167973199019525,-0.987593719001309,-1.53329496194556,-0.945092115252173,5.4943184355409,38.6053077544088,-3.03971111348783,-1.00611611485972,2.29512240686554,-13.7100629742166,-12.7981363683941,-63.2986477578371,-5.37044814108311,-633.257878285294,130.282978025844,69.3562637715578,-5143.09192095613,-4800.70796598728
9.16736122022017,2.333664239576,-1.01263469037403,-1.35595338148173,-0.377975982796285,-1.20011997587562,-0.94935866114996,-1.10789382024048,5.16082242602636,37.7434988431268,-1.39458053928799,1.9354814541446,-7.95082672597289,-15.9922774817835,-15.4853099808982,-80.7073875096533,-8.27290040327794,-807.329845879304,165.510354624756,87.6164447415331,-6551.41610516137,-6116.40864174648
9.9791815240168,2.26985213056432,-0.935947567723113,-2.1446994767985,-0.0860172785846975,-0.866511326146536,-0.752512482226543,-0.993811021462141,3.59609129123345,39.4895299834504,-2.00845742938836,-0.163005186186515,-0.239748530818912,-15.4465819661704,-15.8457229570499,-83.5135172744325,-9.14821589072083,-834.992476665304,172.232439465382,88.613506665416,-6774.84917534957,-6334.90914902407
9.93603136686106,2.44843465534536,-0.301238997534942,-1.23616069832905,-0.203265213163942,-0.940480074987686,-0.70828210525459,-1.08860120155201,5.14892022189113,39.922465366532,-2.30549141501557,0.682829828796418,-2.55704235126696,-13.7551094401112,-12.9747283008129,-65.1108631276378,-6.75957559282695,-650.575247898077,134.721095763104,71.8650489315996,-5282.43973246378,-4927.93600514998
9.30399855083855,2.69328303450722,-1.08213282342489,-1.20263901649438,0.325862895962241,-1.04797807827694,-0.704116373682273,-0.74021465298375,6.79164983139767,38.1539124276313,-1.47584914620516,-1.73156505361279,5.39126491229855,-10.2033533895494,-10.5676151860106,-48.4946074217816,-1.65406178146576,-484.169848806803,99.1392169517952,54.6318417897188,-3936.60516554665,-3661.39911020034
9.97559680703224,2.37835935959894,-0.62084569309368,-1.67749983824165,-0.0719118084767052,-0.804029180742535,-1.5847802136684,-1.17830483959674,4.50434160129515,39.7525247543486,-2.4513697937228,-0.0633811958735656,-0.57860495144311,-14.2264353368867,-14.0368847954905,-71.3620265610855,-7.74936039860901,-713.903535726527,147.590477960183,77.9518579709878,-5795.27730793156,-5411.00400724185
9.86186999198481,2.50022482159396,-0.825837377099187,-1.32925113159181,0.325406099861496,-1.04977304437946,-1.91175344293063,-0.90244061815348,5.15226360564876,38.9084380047505,-4.41437627145845,-0.588075778148113,1.16388598514171,-12.5424678346916,-12.4538765749889,-61.2543832226537,-4.9590923287484,-612.228060490363,126.309253573535,66.8767143657791,-4972.40584766665,-4646.05194214083
