"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y","Z"
"1",53.762233621098,5.82237162891089,6.26200376627502,17.1572484778989,9.66956512392838,6.9984501200701,5.13422102197157,2.36225446910236,19.7132629239563,7.59850689236144,1.65994350157324,2.74195814742984,20.3170770145187,7.54880214179793,206.141326316025,165.119700576832,49.7002205924396,71.4537004905561,120.332466720896,27.6320986936509
"2",47.3485853659242,6.52771573692923,6.45973601142848,15.1878960509166,10.789032498074,6.23518373467286,4.49036642655202,3.47633513991221,20.8218962034328,12.7913725668433,4.81649783803148,7.22765906948844,51.6352238150877,20.1824654313104,258.507985782444,206.180055949221,63.0606987160312,90.1817190419742,143.900577197635,33.5253111052397
"3",41.3022648866215,3.83142791910882,3.93127101960127,13.5555872031029,8.20442490655999,5.04032552542705,5.44230526348552,2.38209989344633,15.285529070974,15.4947372812055,6.48204856715474,10.5042938381408,74.219461179951,29.8933917263405,223.782584182334,177.829118828386,54.1712595111226,75.8740873615959,126.991676660088,23.4672050622962
"4",57.2039713452301,6.98144472925738,6.69945503492628,16.7987637602806,12.6442564644425,7.39197574594229,3.97328335425647,4.14671070089101,22.855273659894,8.67379473444352,2.45007360088094,7.72017435133158,42.9557478249768,16.8132904570935,233.468348361082,187.990054147469,57.0486383894942,82.0600436601867,138.329865271736,32.7535728132675
"5",53.9185695692584,4.59296039038058,2.90256994078738,19.5369557729354,9.81418023889071,8.82033155255785,5.14817248200815,3.36718618415127,20.0140297392077,9.1320038181555,1.90173973429166,6.6196078295101,34.4877877824643,14.0636005408643,175.522832218024,140.456748620117,42.4458307613218,63.8939410771801,100.860459969483,24.8343296951333
"6",54.9003592445805,5.73835440029092,1.49916351105375,21.9321750191728,9.79840473657188,10.7907414696206,5.10943084380807,3.25316944023481,18.0618054815875,9.60734025858849,3.24045264596393,3.75179298521391,33.9503324370033,14.3242664904405,176.481727683376,142.039074455547,42.5054483074267,60.0743071974396,103.755370555714,23.575395676238
"7",34.2962046850259,3.16961145779081,2.93229433571993,12.1663003857019,5.57212863020671,4.12235431386689,6.3619208795543,1.10751542460112,9.68508018427047,10.9927353077308,4.3130412564263,9.38837601689201,59.7623109951541,22.9299643479691,157.454684507204,126.137710528599,38.2139764462677,52.9526594463701,88.6503736722987,15.3495665757143
"8",40.6556438436709,2.82070679746245,2.16095488731666,15.7546882975024,5.48660907942078,6.3356973152843,-1.36880646787893,3.45328475843246,11.4962878393097,10.3466195473906,3.0764930112403,7.69782062736202,42.5030301255616,17.9398052373646,159.478991890762,125.1644988007,39.7976107323376,55.571712521671,94.3516541522023,18.6857453269017
"9",40.5083943013126,2.14121851334876,1.1818910207816,13.5927350751474,10.6095712860447,5.43917268727132,6.94386658764159,0.899146496333169,20.9091711070525,18.8962512962211,7.59361449520581,7.09826175195708,62.9240559812216,27.4777763161155,185.451589073891,149.48721983133,45.6443231672503,63.4322726247946,103.648610065859,14.2638018877368
"10",39.7450649126857,2.02209463177059,1.67778015616343,14.3545884618323,9.32769986404249,5.75084422296395,2.86981614839827,4.91387084319621,18.4969548299061,16.6794842553678,6.78927089978137,6.46778694332977,58.5501000053786,23.4989462066531,183.273166461786,144.384668563804,45.0640925321765,63.650346240969,99.0338251148522,16.1871340599415
"11",46.5724466368472,6.33340739629348,2.58768813177378,15.380510565336,12.2859553209671,6.53277425385542,5.18766123794275,2.50106949196584,26.4517088410275,9.39016115209739,3.15244122427817,6.04455022772967,42.0553592082243,15.9958419782122,213.486763089916,171.563517686491,52.0433084794342,74.8865330421168,123.855882884046,33.2269382914756
"12",42.171448874118,1.62491269000589,-0.671791119747482,16.9022166738223,7.78332691941995,7.15078995517827,3.38908834361545,0.960477373462981,17.0062037959589,5.65697212010943,2.33115686486339,7.4378162667138,42.9964772444779,15.7060125033868,100.803413774719,81.1950315830682,24.1398395029139,32.7835726537563,57.8794504593057,14.2980916041577
"13",56.478172854054,3.80037289597041,3.55741824541111,21.8440651596774,7.12442224379474,10.8185201558082,1.51393013301103,2.85972106831784,13.9516750813794,13.6035603307315,6.39361760606729,8.52918923712852,62.2924240538554,23.958369004646,200.542265206673,161.46888393664,48.6289507565472,68.2100673582733,115.38862405124,21.0331968579418
"14",48.7692779844558,4.13576918763551,2.71853857389093,16.3937373342971,12.4360584651066,6.57893519010804,1.29443337230526,3.51128902019779,25.8556679224137,12.8885842699608,4.24702044998386,5.6834057668011,44.8085087130101,20.2947169139991,204.186120643905,164.034563148293,49.747870261019,71.9565302644167,117.137276980607,25.6828241765601
"15",58.7277036373119,3.61782525760238,3.96575010321921,24.8846281388745,2.32877566763529,12.7190741856533,1.66994583043967,2.77816139851824,5.36256645606095,7.61806831234674,2.44175436613792,8.01685703320277,50.0472680822228,18.7961246143439,154.156495012025,124.347486718471,37.572263044479,52.6693553394394,90.6281336251965,18.0153261700792
"16",54.8218333076729,2.50752936509782,1.37899681576296,21.6328309510118,10.5458972588928,9.74515183125076,3.58638934487249,4.44573345671183,22.2603668058675,6.96130881588064,2.25687859025991,7.36771617834205,44.5787040023619,17.5498973685783,121.691763655924,93.1840377974754,29.0558240925998,41.8644518617502,71.3787172066118,15.2474407461046
"17",50.0978651615308,7.34716586948054,5.18131655113415,17.7525302899199,7.52202738407682,8.15570477157289,3.40616206832573,1.27050289556059,14.1804155013145,3.98944433698942,0.447136018316536,5.416702469438,29.3796561671578,9.82721114659951,203.473035133615,163.696875644432,49.7459367044605,70.4482799511168,121.51708425315,32.7123929376164
"18",59.5248061804048,3.72920807147245,0.611388438041448,23.7210310018551,10.7651718286381,12.0548386529502,1.82273981331745,3.66577372889404,22.5374603684825,5.02676790595113,0.144543980737981,3.9898234175924,17.3901231835187,7.87717064582226,121.755657992831,98.3284624315503,28.6971895527451,41.5680244488463,74.0565118021267,19.0978914825735
"19",53.7460225438792,6.3580308869902,3.80291161277085,17.7583450797855,13.641133003941,7.86411236294777,3.5930407649269,4.9180491213419,25.3949226677567,12.1643314177773,3.58558058469452,6.3322130282655,43.6946109806912,19.2770551350428,223.790675712856,179.793274723983,55.3942249045578,80.0561210490214,131.916899970803,30.2087988345695
"20",65.6459238841617,6.60540255537969,5.85925450673014,23.0688271186929,11.6309135466132,11.6796742581594,5.06606905106399,4.55227315753749,23.2572787103371,21.1726947055531,8.21545019637394,9.87180283099342,72.419006305358,30.5934879100261,289.798292170043,231.42254112885,71.0173061031031,103.069278430302,162.196883236202,31.6423631932294
"21",46.1328317048752,3.84392994249353,0.0431410972454018,18.2505976720078,10.1019399012872,8.11090395873688,4.01195713198246,2.53611418596852,19.5172652185402,14.6711596825368,6.1212222068442,8.44470446236504,64.9371550751434,26.0653114593699,168.170886416977,136.852663331195,41.0768829911943,59.9406616845462,95.3864609862366,18.6443990151996
"22",47.8741311278473,4.27234155752891,5.01675977634748,15.9952791669276,9.54600538338368,6.83758800826922,6.40645308906617,2.08910911827628,18.2492679319251,3.82405336612805,-0.284222772973723,3.23772175729299,13.9712425068815,7.03662730229888,153.69815827002,121.90675617785,38.0957864985418,55.6171433436767,93.8491372465665,23.9741427885885
"23",53.6568187180205,7.2658002764514,7.24868422025168,17.7858177944596,9.10262636223037,7.96001082236211,4.84634428545388,5.48243133999241,18.6704394754209,12.9219409706347,4.7999639537313,13.070447245397,72.4978653036621,28.118139297714,259.40094580913,208.04523761227,63.579203604789,89.9898967664932,152.667959905835,31.2739365746532
"24",58.6488635765387,4.50826950823898,3.7827513226502,20.7262694986589,10.0732872211596,9.54613728747753,0.821186618551196,7.24057802163351,20.7826934771046,9.24108887422395,2.77960584487205,4.75086081208324,34.0547168120436,16.4985070876026,176.434684197961,141.836210799796,43.3057496148851,62.2932728165069,103.90250141361,23.3522583493972
"25",65.0136997623152,4.02855463750464,7.81285216115864,20.8599602953311,12.3992252417453,10.2666799994552,5.42506493756266,3.036543540139,24.3186715506167,10.5849514087552,3.84689143172964,5.01118633101492,40.1766754324605,19.3932473130606,182.425703515932,149.573212440031,45.1765502758935,64.8310209496115,108.184673586256,17.1252661910969
"26",38.6879997608886,2.7335988883189,2.87489566618428,11.153805387269,12.4870871797898,3.33690520063046,4.08944990200986,2.80890322819046,24.9278660526203,12.3764441474226,3.82268131995281,5.6595594490411,42.0697049954625,19.6915206127009,172.858978588953,138.178971567975,41.8971500830499,57.6232759168303,99.0922717954457,16.6495381463933
"27",60.0955332569857,2.42517439414933,0.467240849294166,22.0203819194714,14.5008949887276,10.5938683413144,6.32669176429489,3.29250068137611,29.5694155561843,14.801139237138,5.68876838066651,6.69827950028425,51.8614301928798,23.38225988513,180.566149837801,145.169463976301,44.0536798838414,60.7532905319402,99.8506778185687,19.0477854733137
"28",62.6125766314385,3.05668928529125,5.21292710060467,23.769435261592,6.65824234195942,11.4112059298626,4.43745864914836,2.1615286637762,12.1461606013547,9.82137778203432,3.32474076608203,5.13094304974788,37.4111044104174,15.2439723489787,173.770248178584,137.427506754723,41.4174420860401,58.5801400127283,94.9534251637589,18.1339304235514
"29",36.9210323139057,4.13557384431174,2.6833738902486,12.1179392439647,10.8033982951332,4.22201703219807,4.62058327043784,4.3258817565873,20.4491225769575,1.06953001778188,-0.420224802226317,5.18926895520303,23.8121753275203,7.68434326466025,114.87592594831,92.3263421981501,27.6351527396988,39.7202652621803,70.3070286479539,19.9983209257961
"30",72.7825286039678,7.66141136599062,7.48683095970206,25.7344173629982,10.8114430714899,13.3715779313587,3.50643937796206,3.47293529705762,21.7291825035366,11.1051454716631,4.35420036420842,6.23362790518235,41.4987782559897,16.8677818888128,260.916567973875,207.718387740876,63.5752818510877,91.8072754855803,152.690801136295,35.3490310495341
"31",61.5778951984875,4.0461966624833,6.34398343498147,22.7096275542583,7.2323684583536,11.1879852175084,3.46932320311103,3.6368807466505,12.2726249174348,11.6952804938563,3.02445729186611,7.08077421846173,42.9160868776909,17.8378328987881,181.625967826103,145.320590289939,44.2371353572243,64.5729230182671,107.416839805406,17.7874718370388
"32",34.023380551545,-0.231508953040859,-1.85680152077725,11.4816740342267,14.3082045097407,3.72555051327705,2.35050118931667,2.78336615763513,27.4566832103634,4.68241759610421,1.43526584465543,7.6348901371177,38.7174963068039,12.078172996913,56.9595548661219,45.8732676249301,13.0992217962819,16.7185606202051,29.158935960002,5.63222855135936
"33",31.5026048024864,4.07260862914226,0.731942787134599,9.43061634523388,12.278321809697,2.21838269262631,4.16965061474978,4.24337318872511,23.5139415263132,12.4677166597387,5.18404967547221,9.03939930500396,63.6962882696643,25.2539212521318,186.329490783234,149.42055660093,44.9366387757898,63.6805449876647,101.304760304582,23.2475201919557
"34",53.437882424868,6.67750507892684,2.65523182401603,18.1914199664062,11.3598966684923,8.16989377960935,4.3710575814655,3.79249160628183,22.2599216397774,-3.18691054089589,-2.35369111659449,7.14583020076001,24.5207854263907,5.68956040571878,138.512040427906,109.092073387709,32.5090498704502,45.6209908287612,86.3166018373953,30.0314617933797
"35",56.1534887038186,6.41894219439601,2.52047667282074,20.923017984315,11.1308452229557,10.1341434572538,3.4999629042742,2.71214078007373,20.4497026520085,10.0186783198743,3.57012050185288,8.17499571753994,48.9969547888236,20.6927183048348,204.431325953896,164.082555974769,49.7973796260091,70.3676695181148,123.953400792322,29.3688612380114
"36",48.9293527638514,5.12073621998834,3.66720388277016,18.0144116711287,8.8113923166896,7.70543666870852,3.10622000780735,3.24913128388866,19.3483123338719,14.141252570417,5.23893883747142,7.02766365120188,51.1377732433957,20.1351226429809,189.262819294074,152.962651632679,47.0178096710033,68.8182763159924,109.176396658389,20.6524143791931
"37",45.5084793327364,6.01091768099741,5.77630157776731,11.5134914007543,12.5794197178472,3.85909515327826,7.64497923230662,4.25792992427525,25.3859287101963,7.27523626295421,2.4889833243753,8.40587716823028,52.0978418056388,19.2595894884083,183.469852078374,147.640787227621,44.709051422355,64.259857856349,110.894849487285,24.4752597415875
"38",47.986340478366,2.89535258023264,4.18716382974955,12.9283861379857,14.2138940763398,4.90216523178274,4.38159377464715,3.28481534876457,27.7750202698956,12.0521682297409,3.63417539537228,9.405696728103,54.5321796176186,21.571905628173,156.143859878398,123.852573795281,38.2336705269874,55.9671395680996,93.1590547797386,14.9647106598003
"39",40.8280103980592,4.49376195064771,1.98632784370119,16.5502639895152,5.28775846301218,6.6441668182742,1.73232235640793,1.05733576291879,7.83188295281728,12.3407682405913,4.89376770705689,8.03234639555402,51.0759470452258,21.1682436894582,184.046025053353,145.577881009222,45.3137632348575,64.3983671729449,106.105638575088,22.4824901725182
"40",55.2549612075544,6.47443778897074,5.67521578090446,20.0980669686499,7.74809996167103,9.66394788875663,5.28289919744572,3.02250288394073,16.4027810295078,4.94755533946336,0.353381341039223,7.9963452306455,35.1325168177574,14.1223691051629,192.721983333706,155.506515553034,47.2285428017357,67.0287105217027,115.159863829394,29.4701415420535
"41",50.4415657079799,2.60220779419262,-1.03245021556365,20.1876874902207,10.7772944364334,9.57883074141857,3.86029220540754,4.14591631902321,21.9329662569128,9.17145612481014,3.37393737587611,9.56679347133158,55.3027639546715,22.0203978626998,128.629748127013,102.545437938916,30.4436220036195,41.9007299883449,73.0471168713828,15.5372060004178
"42",52.2488970510795,5.09736734404227,3.04785516792352,16.7444785118277,14.5761075765292,6.95464844749753,5.35461709741241,3.81721857930457,30.0270635674513,12.556309456711,5.03989735288014,10.6762523866434,65.4413856033321,25.4606889392206,177.139677400737,140.557586299814,43.2086113422666,63.0771672321724,105.545943213539,20.3989268088822
"43",62.7235043252656,1.85828696975707,3.93960877453465,22.2911137579656,13.3824855585877,10.8015537489511,7.33814451772395,3.30782284820045,26.7246898134255,8.86847827135258,3.93450738631816,9.37483431212703,57.1813188363371,23.2638105853427,127.463261232716,103.653589274741,30.3548451899334,41.8777516706866,75.0998281165147,9.89228709627336
"44",60.2185310881036,7.92599627514696,6.91147869870377,20.7899565438447,7.62605279397921,10.0079116004511,3.0301424739916,3.08756203788416,15.8261491402065,2.83312900390484,0.500287100307339,5.8017493963115,32.4367121662308,11.5868883710832,216.022484823744,171.713629142415,53.2394515376278,74.57457297876,129.332845568634,35.2842460092146
"45",62.3724421841902,5.66699477764208,6.31414357279161,21.5485953888995,10.4933532505059,10.3300968220505,5.37892198255122,3.57331005656423,22.408938023121,13.3950067389187,5.43402236469278,10.3685294951679,70.7692461100221,30.1658647016796,222.379898258043,177.368565280046,54.8562427949221,78.5954173790931,123.945159946175,25.172732015256
"46",43.8989105436497,2.89059409727527,1.50402641034613,15.4235546661821,8.02684392673662,6.19510160688094,2.64257825255679,1.9802080221519,16.7762897964538,6.17197729991448,1.27224187466968,5.26077707396968,29.8103423898341,10.6928134203449,130.802226946934,104.273100777663,31.2951305109659,44.572064949094,79.4992638038145,17.9036331777773
"47",62.9571223839041,1.52411722048763,1.68998158900699,25.8093438698227,8.52503663663257,12.8207618315573,2.50983428837221,1.49136319060421,17.7327378384523,10.5629606688153,3.45522515752683,10.8740908073483,61.2235360041304,22.0890802944896,133.54699037435,108.2578170907,31.7937516400067,45.6702495282504,76.5777881712091,12.4963784037467
"48",60.1625825608831,4.24977692904197,2.99584516674951,24.8753741564856,5.18261136602433,12.6056418261908,0.0675202298526152,2.3918547262054,9.12753996193578,17.8640733309977,6.84605220863367,11.9484262377076,77.9678251930518,31.3064349486413,213.312903389008,169.681958502133,51.7445577857856,73.6066075205474,119.735699093666,20.6324619225657
"49",67.5333986928074,6.843427118561,3.53504923360079,24.7930834597679,12.9195527104603,12.4602679414236,5.56129126216705,2.78958143116982,25.3622183211183,4.94411933692374,1.28707080575873,5.05304050786579,25.8326585517686,10.8269783377507,178.337218648914,141.402603475456,43.1777944698282,62.4626781175746,103.738719680172,29.1289669233981
"50",64.2727095212145,6.90909576502372,8.2754175806756,20.3890045283991,10.8931709027596,9.62094704752387,6.3071224274439,3.40722395673478,20.5623924880622,12.1734928943598,4.40187031984237,5.26084100026179,47.0524535257578,20.3676297165626,254.516119319597,204.239427128082,61.8911044927557,89.331169061507,146.014049690371,31.4274514299174
"51",43.9928287687308,3.09356642391604,1.32888886275616,15.0653129668697,11.7528229107447,6.1027543508092,3.41315217981343,2.75827101709237,25.1532805598016,13.6319886011069,5.3688516406219,9.53749544174955,60.1272196123168,23.8740620085651,170.47378228154,135.457905274175,41.265538642783,58.4100281653121,97.861186645683,17.0481124487372
"52",52.5012471396857,4.55249516310563,5.54637357890086,18.5745186716877,8.0726243043385,8.1683127006671,4.9153378317277,2.95399233153463,15.5232425507683,2.74367487327415,0.129489592121331,4.91023109439512,26.4982889607441,9.53448887188359,177.770403565768,140.913836290414,43.3004425497558,63.7662191000328,99.0908092782733,30.4083483879849
"53",59.7316909330916,3.9394951238006,3.97703776261216,22.1005408154122,10.1392570777879,10.8500362072038,1.6594888759701,2.56143352346869,20.9242235395688,12.614890463106,5.11520077514573,12.5195573493129,69.1034249307989,25.8511427561875,196.941142216162,158.331318687238,46.9878763791224,67.3595649804929,112.003569197577,21.1434220256325
