"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y","Z"
"1",57.539815187195,19.7481417942112,7.59272098761968,17.474996048742,9.47615646736573,7.51952856322725,3.96050831848445,3.89471956269921,19.0040224582848,20.3804091712512,8.1285370332592,6.7408259688431,64.4192948900396,28.2063657441107,437.693762426975,352.637889861491,107.379261446066,58.8375397110189,264.329818891229,21.8669586333339
"2",64.8814185543236,19.094060745129,11.0680671284897,19.2958306669292,9.43529121363254,8.71587752602567,4.52132667878264,2.68661324539244,17.053813578815,6.98777452640278,2.97996625562056,4.69797498395443,35.4800581828335,14.1575249504397,335.868255088746,268.911191894079,82.428536423177,37.4251866834617,209.954600909486,18.9034621041259
"3",61.7304862567527,23.1871557661156,6.74806289773295,19.485367774901,12.850488077373,9.06501329315918,4.94008665803681,4.02150697185903,25.2555634411597,11.8451471613934,3.76417491505562,6.48870524094395,44.590491600445,19.9107824311617,424.016428917108,339.966176817753,104.755282560771,39.1174922228287,259.39685135887,26.0531384935939
"4",78.6004157286163,23.2628606649231,10.6812085875076,25.0434341231802,11.8321625271013,12.5175318729509,4.17929281253788,3.6098933962837,23.7757648911824,13.9937986064763,5.12496773516168,5.21943710421355,43.4529438627465,18.4584178445226,413.141432323702,328.439098414095,100.85704462968,52.0235914014152,259.646548998817,21.5563614760427
"5",53.2185366375262,19.9475231549166,7.22245377286334,17.3468065768556,6.99467293587484,7.32161980403601,2.64686457620901,3.59347593084904,12.9054310704139,5.0021518060833,0.513739125111508,8.11135449085985,40.7037447452177,15.4101531380833,409.76283696202,328.63222166214,100.652069825569,26.5297207842797,250.591214181344,27.6250476107132
"6",56.231660319106,17.7858361205489,9.21325156542518,17.4504788029037,8.19485333838884,7.7079374334899,5.16073951382407,2.6872485028628,17.5327053338554,12.7145757571569,3.87617986334506,7.4605484177555,48.8177915273922,20.0528163292257,335.070303582307,269.779508052979,81.7902201155958,45.719086416437,204.851611135683,16.0999913672063
"7",56.2174705083807,17.8175491538465,8.97440416908704,16.3403742889309,10.6636002248668,6.53070100845561,0.0492040285389899,3.8630442195143,22.5760370832685,11.1340307924583,3.60714133083528,6.94415593371391,43.4979527094112,19.1135791024811,374.700757336478,299.404802212138,92.4637775691208,42.6265791213182,226.795738163467,20.5487421757577
"8",70.5595615465709,25.9010784414728,15.359195809004,17.3936997345698,11.2038110075943,7.97214986118369,2.71448756784885,5.42973971483476,22.6544846736789,6.48269588526052,1.69833569885302,3.8703376036236,26.1205417556877,11.4747156094471,444.263168920501,356.336215876295,109.253834506343,45.1267713292524,277.291782828335,25.8461059063858
"9",49.0622992767133,21.2598447587544,11.9491398961801,12.2011273987216,8.03719495673204,4.05412204842253,0.850539872192241,2.95915797972283,16.788986829555,9.55019507382399,2.76489750552377,8.2908358301672,48.403945100439,18.3221899415518,428.857117055651,342.796752355384,105.902141412501,43.9108156051541,257.112475353497,25.0674186884309
"10",65.0339656242044,21.3550124844859,8.13014147254223,21.3418776636901,10.8397947391994,9.96465204848639,5.15483658473261,2.46942204447073,20.6784121337302,11.9970537119193,4.58454629777949,7.99406014792294,52.9397514453671,22.83879141218,404.958081383687,322.977162742525,98.9089003365415,42.2949068003222,247.673987280868,23.0604719968965
