"","B","C1","C2","D","E","F","G","H","I","J","K","L","M","N","P","Q","T","X","Y"
"1",64.0469582570853,16.023266522091,18.5321866346236,13.2762833179957,10.7272461539937,4.86523464963695,2.56707436344825,4.04639945012262,21.7822234139957,9.39825802069899,2.79562122275018,5.81092534926987,40.6598328837491,17.6733754622843,160.898099837493,129.031342805548,40.1821097850234,57.7403966301863,123.640426236805
"2",66.1518716054456,11.803063747115,17.4782449821067,17.1653564924855,5.73595134664269,7.4711768227529,-0.257748233110859,2.12105786561286,11.5693690498162,6.66045698215047,1.06076897930386,5.06454374689079,27.0544598988012,10.2297368358323,147.286094712225,117.289372187292,35.9945838208701,50.6348323127292,102.534829008282
"3",66.2280683867487,8.91345404838837,14.4355885524982,16.6668490250547,12.1953005427114,7.18725801432923,7.03382389045926,2.67502447646757,25.5695250613773,1.61695458584672,-0.085480417004359,5.38903705037502,22.1788206068262,6.56506545244703,95.5311736855072,77.8689612706028,23.4482603686132,33.9976485739464,72.2880334951937
"4",57.4929894117753,14.3445135638073,11.021976859135,16.710443215904,7.88230118169326,7.17188978396541,2.77150111893238,4.74572801788219,13.7158561434751,11.5491077417612,4.60335807986963,3.93239451786238,40.3011147229174,16.9975783719984,137.58321239588,110.681301046588,32.7058415750221,46.8303860198253,98.0354662676924
"5",72.2317096671017,2.52174032913124,8.6829561064357,26.29921696421,6.41037136898302,13.4869213512373,3.15317439532461,3.10679392354498,11.0868725346544,9.34777580934143,3.00059346274432,8.91671909154624,53.155621984592,20.4333621623047,117.618382924746,94.6014838568608,27.5326059193286,37.784559407337,68.946729290262
"6",66.2281171079598,15.6443909342329,16.7253826654481,15.9529039621938,8.90626059857976,6.5503671294393,4.9152142127401,4.28465509816489,17.3271521745145,3.92231427408831,0.336697102380608,8.18219876880429,43.4142011855954,16.1199120694671,121.304251199346,97.4052815156316,29.371477407404,42.6795943957842,94.7040267805537
"7",58.5138134141614,8.63748352419465,9.61944871817976,16.493958822776,10.5962768645524,6.9704176009912,2.70076526211253,2.87844027684737,21.5414961722469,15.1881391925892,5.5002337099237,6.79890862640733,55.9415409951251,24.9910401156063,144.430572065029,116.186946945179,35.175966207447,51.6678877138667,93.1246620992416
"8",80.4555201036044,12.9766927628707,19.0840769855148,19.4240885132014,12.3028970050023,8.8668676850108,4.44727597502937,2.72060290176796,24.0146696882234,14.4863150670932,5.24328936083577,7.86069623764684,57.8763952501884,24.9458379915289,200.972749679136,161.786198389921,48.7609967171504,68.4145636404523,128.740733665818
"9",70.3402416675206,12.5232706286515,17.517482431069,13.6739970126437,14.5839363207639,5.11186763200958,4.60792031900182,1.21983277846361,28.3985299603588,12.6776498000681,5.28332658897885,8.10883285452261,59.8659640632366,22.9701652089556,173.902819445084,139.033363286806,42.6398395254879,60.9735478456029,120.719051140004
"10",65.4966604189584,11.1477015783477,16.0256764809583,16.7892167165924,8.87621474681988,7.03822474388127,2.67159084289,2.38356564651492,17.8876605136968,13.1464183832619,4.09803006651307,10.6166575153031,62.471182242766,25.235044923746,180.732851899502,146.202265558916,43.7386085261909,59.588579010966,117.924818907055
